,ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,Complain,Kids,Expenses,TotalAcceptedCmp,NumTotalPurchases,Age
2016,7042,1983,PG,relationship,36790.0,01-03-2013,14,0,0,66,1,6,32
2017,10598,1967,PG,relationship,27943.0,15-04-2013,89,0,2,37,0,8,48
2018,255,1951,PG,Single,22263.0,30-03-2014,31,1,2,21,0,6,64
2019,2375,1972,PG,relationship,30261.0,25-09-2012,75,0,3,22,0,4,43
2020,9829,1978,PG,relationship,28587.0,12-02-2014,42,0,1,78,0,9,37
2021,6214,1982,PG,relationship,43815.0,05-04-2013,53,0,1,79,0,6,33
2022,4954,1956,PG,relationship,48195.0,21-01-2014,53,0,2,265,0,17,59
2023,7861,1952,PG,relationship,77027.0,05-02-2014,23,0,1,1175,0,19,63
2024,4837,1965,PG,relationship,71322.0,16-02-2013,57,0,1,1305,0,28,50
2025,9423,1979,PG,relationship,32765.0,23-02-2014,49,0,1,46,0,8,36
2026,4198,1965,PG,relationship,29672.0,12-03-2013,6,0,2,25,0,4,50
2027,153,1953,PG,Single,23272.0,17-10-2013,29,0,0,46,0,5,62
2028,9323,1949,PG,relationship,49912.0,07-09-2012,5,0,1,874,2,26,66
2029,10001,1985,PG,relationship,7500.0,01-08-2012,98,0,1,100,0,10,30
2030,3945,1947,PG,Single,68117.0,10-03-2013,80,0,1,930,2,25,68
2031,3799,1955,PG,relationship,67225.0,26-11-2013,4,0,1,868,0,23,60
2032,8625,1976,PG,relationship,17649.0,12-11-2013,70,0,1,45,0,9,39
2033,3491,1975,PG,relationship,55914.0,29-04-2013,32,0,1,1260,0,29,40
2034,983,1984,PG,relationship,40059.0,28-09-2013,82,0,1,414,1,12,31
2035,9119,1950,PG,relationship,60905.0,05-12-2013,27,0,1,392,0,15,65
2036,4786,1977,PG,relationship,75330.0,04-10-2012,94,0,2,1109,0,29,38
2037,5872,1951,PG,Single,60689.0,01-06-2013,23,0,1,639,0,22,64
2038,6568,1984,PG,relationship,38680.0,28-03-2013,97,0,1,79,0,6,31
2039,5628,1982,PG,relationship,61416.0,08-02-2013,25,0,0,1665,1,24,33
2040,5631,1991,PG,Single,49767.0,02-05-2013,92,0,0,692,0,18,24
2041,4974,1970,PG,Single,83273.0,25-09-2012,98,0,3,1392,0,29,45
2042,8416,1981,PG,relationship,29009.0,29-11-2013,19,0,1,44,0,7,34
2043,5454,1979,PG,relationship,45057.0,01-12-2013,80,0,1,50,0,6,36
2044,4095,1971,PG,relationship,37150.0,11-09-2012,80,0,1,467,0,21,44
2045,5474,1970,PG,Single,43020.0,30-11-2013,79,0,1,223,0,12,45
2046,4268,1959,PG,relationship,53154.0,09-06-2014,50,0,1,158,0,9,56
2047,10701,1973,PG,relationship,65308.0,11-09-2013,60,0,0,1211,2,28,42
2048,3507,1970,PG,Single,76467.0,17-08-2012,44,0,1,1575,1,14,45
2049,2079,1947,PG,relationship,81044.0,27-12-2013,0,0,0,1208,0,22,68
2050,626,1951,PG,relationship,32871.0,09-03-2013,28,0,2,43,0,5,64
2051,4426,1975,PG,Single,55801.0,22-09-2013,35,0,2,527,1,21,40
2052,2591,1959,PG,Single,76320.0,22-06-2014,49,0,1,932,0,15,56
2053,10509,1955,PG,Single,36927.0,02-06-2014,46,0,2,71,0,8,60
2054,6382,1953,PG,relationship,48794.0,26-06-2014,97,0,2,54,0,5,62
2055,6673,1965,PG,Single,23478.0,19-03-2013,51,0,0,129,0,7,50
2056,7441,1973,PG,Single,71128.0,06-10-2012,80,0,1,1615,0,27,42
2057,1071,1976,PG,Single,70179.0,21-07-2013,10,0,1,1034,0,26,39
2058,10061,1950,PG,relationship,59462.0,05-01-2013,29,0,1,1088,0,25,65
2059,7187,1969,PG,relationship,52247.25135379061,18-05-2013,52,0,2,721,0,25,46
2060,8775,1969,PG,relationship,38361.0,27-12-2013,74,0,1,137,0,10,46
2061,1612,1981,PG,Single,52247.25135379061,31-05-2013,82,0,1,47,0,8,34
2062,2345,1982,PG,relationship,70038.0,25-10-2013,54,0,0,1244,0,17,33
2063,322,1978,PG,relationship,42554.0,12-01-2013,93,0,2,41,0,7,37
2064,10897,1974,PG,relationship,67445.0,12-08-2012,63,0,1,1174,0,32,41
2065,123,1951,PG,Single,67046.0,06-01-2013,92,0,1,993,0,15,64
2066,6103,1948,PG,relationship,42192.0,06-09-2013,40,0,0,100,0,7,67
2067,7899,1952,PG,relationship,77610.0,29-10-2012,70,0,1,1680,0,17,63
2068,10500,1984,PG,relationship,31761.0,05-04-2014,96,0,1,98,0,9,31
2069,1655,1979,PG,relationship,34350.0,19-10-2013,81,0,1,48,0,5,36
2070,2406,1949,PG,relationship,54591.0,05-08-2013,63,0,1,519,0,19,66
2071,2712,1956,PG,relationship,71866.0,25-12-2013,85,0,1,715,0,20,59
2072,5517,1969,PG,relationship,25293.0,15-09-2013,51,0,1,37,0,5,46
2073,10643,1987,PG,Single,42000.0,10-01-2013,23,0,0,653,1,20,28
2074,2254,1983,PG,relationship,69520.0,07-07-2013,95,0,0,1455,0,21,32
2075,10281,1970,PG,Single,64713.0,07-02-2014,11,0,1,602,1,19,45
2076,6958,1977,PG,relationship,27889.0,05-07-2013,42,0,1,26,0,5,38
2077,954,1960,UG,Single,22123.0,27-03-2014,77,0,0,102,0,7,55
2078,5079,1971,PG,relationship,52247.25135379061,03-03-2013,82,0,2,97,0,10,44
2079,10339,1954,PG,relationship,52247.25135379061,23-06-2013,83,0,1,207,0,11,61
2080,4643,1973,PG,relationship,27803.0,26-08-2012,40,0,1,176,0,9,42
2081,3117,1955,PG,Single,52247.25135379061,18-10-2013,95,0,1,450,0,15,60
2082,6497,1960,PG,relationship,51651.0,07-11-2012,32,0,1,433,0,17,55
2083,5396,1988,PG,relationship,68487.0,13-01-2013,48,0,0,1366,0,30,27
2084,5250,1943,PG,Single,52247.25135379061,30-10-2013,75,0,0,1564,2,22,72
2085,1052,1969,PG,relationship,56796.0,16-02-2013,24,0,1,1001,0,27,46
2086,2802,1992,PG,relationship,87000.0,15-12-2012,61,0,0,961,0,18,23
2087,6343,1959,PG,relationship,79823.0,31-03-2014,6,0,1,1518,1,23,56
2088,6507,1980,PG,Single,30828.0,04-10-2013,16,0,1,56,0,8,35
2089,7901,1971,PG,relationship,34109.0,06-11-2013,39,0,1,22,0,4,44
2090,4865,1974,PG,Single,53367.0,31-08-2013,2,0,2,400,1,21,41
2091,2686,1969,UG,relationship,22390.0,21-10-2013,49,0,0,26,0,4,46
2092,3107,1976,PG,relationship,71322.0,02-05-2014,31,0,1,350,0,13,39
2093,7734,1993,PG,Single,79244.0,19-12-2012,58,0,0,1216,3,22,22
2094,1146,1949,PG,relationship,49912.0,07-09-2012,5,0,1,874,2,26,66
2095,11031,1950,PG,relationship,48699.0,21-05-2013,90,0,2,40,0,5,65
2096,7428,1975,PG,relationship,80144.0,30-09-2013,47,0,0,1367,0,19,40
2097,975,1956,PG,Single,54252.0,28-05-2013,25,0,2,264,0,15,59
2098,1103,1976,PG,relationship,81929.0,29-09-2012,60,0,1,2053,3,20,39
2099,3422,1975,PG,relationship,76068.0,29-11-2012,67,0,1,1376,2,10,40
2100,1055,1976,PG,relationship,53204.0,20-03-2014,40,0,2,45,0,5,39
2101,6544,1949,PG,relationship,67911.0,22-05-2014,63,0,1,976,0,27,66
2102,1241,1984,PG,relationship,14796.0,17-09-2012,1,0,1,51,1,6,31
2103,2909,1974,PG,relationship,78128.0,19-02-2014,89,0,1,1264,2,20,41
2104,5802,1972,UG,relationship,14188.0,28-02-2013,40,0,0,75,0,7,43
2105,1407,1986,UG,relationship,20425.0,29-10-2012,5,0,1,57,0,7,29
2106,6183,1962,PG,relationship,58646.0,10-06-2013,3,0,1,140,0,8,53
2107,340,1970,PG,Single,72967.0,15-12-2012,1,0,1,497,2,19,45
2108,5991,1949,PG,relationship,48150.0,08-06-2013,24,0,1,266,0,13,66
2109,3104,1961,PG,Single,82332.0,17-09-2012,89,0,0,2006,2,21,54
2110,9729,1955,PG,Single,58275.0,02-06-2013,48,0,2,615,0,23,60
2111,1008,1981,PG,relationship,44953.0,21-12-2012,31,0,0,1021,1,24,34
2112,11091,1953,PG,relationship,34587.0,16-05-2014,68,0,2,22,0,6,62
2113,3969,1974,PG,relationship,43018.0,01-11-2013,46,0,1,133,0,7,41
2114,1916,1954,PG,relationship,45736.0,24-07-2013,92,0,1,437,0,19,61
2115,9907,1969,PG,relationship,66476.0,04-12-2013,80,0,1,1013,0,26,46
2116,87,1981,PG,relationship,27733.0,26-08-2013,16,0,1,57,0,7,34
2117,8659,1952,PG,relationship,69805.0,21-01-2014,50,0,1,1038,0,27,63
2118,6262,1962,PG,Single,72217.0,10-04-2013,93,0,0,1573,0,22,53
2119,6147,1971,PG,Single,25818.0,18-10-2012,51,0,1,28,0,4,44
2120,8832,1976,PG,relationship,37509.0,12-09-2012,24,0,1,123,0,9,39
2121,10067,1976,PG,relationship,25176.0,10-08-2013,79,0,2,13,0,4,39
2122,7532,1980,PG,relationship,43586.0,30-08-2012,26,0,1,132,0,10,35
2123,4915,1956,PG,relationship,53230.0,03-08-2012,86,0,1,732,0,23,59
2124,2115,1957,PG,relationship,50116.0,20-06-2014,68,0,2,66,1,7,58
2125,2088,1972,PG,relationship,84906.0,04-10-2013,98,0,0,1631,3,24,43
2126,2493,1966,PG,relationship,61286.0,02-08-2013,34,0,1,608,0,18,49
2127,6292,1986,PG,relationship,82333.0,30-03-2013,60,0,0,1822,2,18,29
2128,1631,1965,PG,relationship,65220.0,03-09-2012,3,0,0,1282,1,23,50
2129,10104,1974,PG,relationship,33590.0,03-11-2013,65,0,3,8,0,4,41
2130,3006,1976,PG,Single,30992.0,22-04-2013,83,0,1,43,0,5,39
2131,3919,1976,PG,Single,72309.0,11-03-2013,64,0,0,1931,2,20,39
2132,11181,1949,PG,relationship,156924.0,29-08-2013,85,0,0,8,0,0,66
2133,642,1980,UG,relationship,16005.0,14-08-2012,69,0,1,103,0,8,35
2134,4369,1957,PG,Single,65487.0,10-01-2014,48,0,0,1169,0,17,58
2135,10127,1965,PG,relationship,58692.0,06-04-2014,21,0,1,395,0,15,50
2136,271,1969,PG,Single,40590.0,02-10-2013,30,0,2,258,1,15,46
2137,4973,1970,PG,Single,20587.0,11-05-2014,39,0,1,25,0,5,45
2138,2948,1954,PG,Single,62637.0,01-03-2014,76,0,1,185,0,10,61
2139,2715,1966,PG,Single,29435.0,06-08-2012,11,0,2,180,1,11,49
2140,10432,1974,PG,Single,19346.0,30-01-2014,26,0,1,22,0,5,41
2141,9216,1971,PG,relationship,35788.0,23-01-2014,34,0,2,44,0,7,44
2142,7124,1968,PG,Single,36997.0,01-02-2013,72,0,2,94,0,12,47
2143,9727,1957,PG,relationship,23539.0,28-02-2014,13,0,0,81,0,7,58
2144,5136,1973,PG,Single,65333.0,17-01-2014,58,0,1,798,2,28,42
2145,9790,1957,PG,Single,78499.0,23-11-2013,12,0,0,1334,2,19,58
2146,1818,1971,PG,relationship,29732.0,25-03-2014,23,0,1,38,0,5,44
2147,1100,1960,PG,relationship,41275.0,24-03-2014,33,0,3,61,0,11,55
2148,7873,1973,PG,relationship,63516.0,06-07-2013,30,0,2,300,0,16,42
2149,10609,1962,PG,relationship,42769.0,12-10-2013,15,0,1,88,0,8,53
2150,6950,1958,PG,relationship,49572.0,15-12-2013,25,0,2,54,0,7,57
2151,7233,1972,PG,relationship,69209.0,17-09-2012,4,0,0,1782,1,16,43
2152,9481,1976,PG,relationship,17148.0,28-01-2014,80,0,1,68,0,11,39
2153,7699,1969,PG,Single,40590.0,02-10-2013,30,0,2,258,1,15,46
2154,2711,1976,PG,relationship,30560.0,27-06-2013,6,0,1,31,0,5,39
2155,8933,1983,PG,relationship,32146.0,12-05-2014,16,0,1,66,0,8,32
2156,8726,1964,PG,Single,41713.0,29-04-2014,57,0,2,174,0,13,51
2157,1515,1975,PG,relationship,34176.0,22-01-2014,9,0,1,28,0,5,40
2158,5186,1955,PG,relationship,58482.0,12-03-2014,59,0,1,731,1,22,60
2159,10157,1965,PG,Single,59686.0,25-01-2014,78,0,1,274,0,12,50
2160,5667,1964,PG,relationship,60896.0,11-10-2012,90,0,1,1701,1,26,51
2161,902,1980,PG,relationship,62994.0,04-03-2014,74,0,1,312,0,13,35
2162,977,1957,PG,relationship,47320.0,01-08-2013,10,0,1,414,0,20,58
2163,7313,1949,PG,Single,74859.0,03-06-2013,63,0,0,1565,1,23,66
2164,7600,1992,UG,Single,15253.0,28-10-2013,13,0,1,29,0,6,23
2165,9706,1974,PG,Single,31560.0,24-06-2013,98,0,1,94,0,8,41
2166,2429,1954,PG,Single,72071.0,14-02-2013,4,0,1,1338,0,20,61
2167,3520,1990,PG,Single,91172.0,27-03-2013,94,0,0,1092,5,14,25
2168,10394,1984,PG,relationship,90000.0,23-12-2013,91,0,0,1479,3,18,31
2169,4548,1981,PG,Single,41967.0,23-11-2013,66,0,2,54,0,5,34
2170,9362,1965,PG,Single,69263.0,05-03-2014,14,0,1,568,1,18,50
2171,3968,1970,PG,Single,65706.0,28-06-2013,77,0,0,1199,4,27,45
2172,4084,1975,PG,relationship,60934.0,17-01-2014,41,0,1,873,0,23,40
2173,6721,1951,PG,relationship,71965.0,29-07-2013,21,0,1,1213,0,17,64
2174,2829,1955,PG,relationship,65210.0,10-03-2014,25,0,1,731,2,22,60
2175,1772,1975,PG,relationship,79174.0,11-01-2013,2,0,0,2043,3,19,40
2176,1544,1967,PG,Single,81380.0,22-12-2012,51,0,0,1893,0,17,48
2177,492,1973,PG,Single,48432.0,18-10-2012,3,0,1,424,0,19,42
2178,4377,1971,PG,relationship,52914.0,07-01-2013,32,0,1,575,1,15,44
2179,4541,1955,PG,relationship,38946.0,24-10-2013,84,0,1,257,0,12,60
2180,1321,1974,PG,relationship,26067.0,04-11-2013,49,0,1,56,0,9,41
2181,8858,1972,PG,relationship,44325.0,07-03-2013,69,0,1,542,1,21,43
2182,3266,1964,PG,relationship,42523.0,23-04-2014,96,0,0,125,0,7,51
2183,11187,1978,UG,Single,26487.0,20-05-2013,23,0,1,69,0,9,37
2184,8207,1957,PG,relationship,53233.0,18-03-2014,18,0,1,40,0,5,58
2185,9723,1960,PG,relationship,67716.0,10-01-2013,8,0,1,1016,1,28,55
2186,2666,1972,PG,relationship,76234.0,06-02-2014,21,0,1,907,1,23,43
2187,5721,1956,PG,relationship,84117.0,11-05-2014,60,0,0,1566,1,24,59
2188,10652,1957,PG,relationship,65487.0,10-01-2014,48,0,0,1169,0,17,58
2189,1646,1972,UG,relationship,25224.0,16-03-2014,36,0,1,46,0,7,43
2190,4418,1983,PG,Single,89616.0,25-02-2013,36,0,0,1644,1,25,32
2191,2656,1971,PG,Single,40851.0,21-02-2013,63,0,2,59,0,5,44
2192,7990,1947,PG,relationship,27469.0,02-08-2012,2,0,0,17,0,4,68
2193,8722,1957,PG,relationship,82347.0,06-11-2012,38,0,0,1853,3,25,58
2194,7118,1957,PG,relationship,73803.0,01-08-2012,61,0,1,1528,2,22,58
2195,2980,1952,PG,Single,8820.0,22-03-2013,52,0,2,35,0,10,63
2196,1839,1974,PG,Single,43322.0,21-04-2014,25,0,0,141,0,8,41
2197,10722,1973,PG,relationship,55593.0,21-08-2013,63,0,1,546,1,17,42
2198,2632,1954,PG,relationship,50501.0,18-06-2013,10,0,2,500,2,20,61
2199,9014,1975,PG,relationship,37085.0,26-06-2014,65,0,2,61,0,10,40
2200,7620,1990,UG,Single,16185.0,05-08-2013,71,0,1,106,0,8,25
2201,10968,1969,PG,Single,57731.0,23-11-2012,0,0,1,704,0,26,46
2202,11133,1973,PG,Single,48432.0,18-10-2012,3,0,1,424,1,19,42
2203,2736,1978,PG,relationship,73807.0,02-01-2013,88,0,1,849,0,23,37
2204,1876,1990,PG,relationship,18929.0,16-02-2013,15,0,0,85,0,6,25
2205,5959,1968,PG,Single,35893.0,15-10-2012,80,0,2,199,0,15,47
2206,1092,1980,PG,relationship,61014.0,11-08-2012,17,0,1,1147,0,20,35
2207,4333,1954,PG,relationship,32144.0,23-03-2014,76,0,2,54,1,10,61
2208,3850,1963,UG,relationship,14918.0,07-12-2012,52,0,1,43,0,5,52
2209,6168,1963,PG,Single,45146.0,15-07-2013,28,0,2,53,0,6,52
2210,607,1955,PG,Single,41769.0,13-02-2013,31,0,1,521,0,22,60
2211,10469,1981,PG,relationship,88325.0,05-02-2014,42,0,0,1623,0,18,34
2212,6983,1950,PG,Single,38054.0,01-05-2014,24,0,2,45,0,7,65
2213,3661,1995,PG,Single,80617.0,12-10-2012,42,0,0,1435,0,19,20
2214,9303,1976,PG,relationship,5305.0,30-07-2013,12,0,1,32,0,1,39
2215,692,1954,PG,relationship,36807.0,20-12-2012,88,0,2,16,0,4,61
2216,736,1983,PG,relationship,28427.0,21-03-2013,67,0,1,52,0,7,32
2217,9589,1948,PG,Single,82032.0,05-04-2014,54,0,0,1234,0,17,67
2218,4838,1978,PG,relationship,22775.0,19-06-2013,40,0,1,15,0,4,37
2219,9246,1985,PG,relationship,40101.0,14-10-2012,73,0,1,415,0,17,30
2220,6261,1979,PG,relationship,58025.0,26-11-2013,81,0,1,470,0,18,36
2221,7366,1982,PG,Single,75777.0,04-07-2013,12,0,0,1438,3,21,33
2222,10659,1979,PG,relationship,7500.0,07-05-2013,7,0,1,53,0,11,36
2223,1448,1963,PG,relationship,33562.0,25-06-2014,33,0,3,51,0,9,52
2224,4286,1970,PG,Single,57642.0,09-01-2014,24,0,1,679,1,22,45
2225,4749,1968,PG,relationship,58554.0,26-09-2012,55,0,2,586,0,22,47
2226,4478,1979,PG,relationship,63777.0,24-03-2013,87,0,2,653,0,26,36
2227,4201,1962,PG,Single,57967.0,03-03-2013,39,0,1,468,0,19,53
2228,8720,1978,PG,relationship,52247.25135379061,12-08-2012,53,0,0,1679,1,1,37
2229,10084,1972,PG,relationship,24434.0,18-05-2014,9,0,2,50,0,7,43
2230,7004,1984,PG,Single,11012.0,16-03-2013,82,0,1,84,1,9,31
2231,9817,1970,PG,Single,44802.0,21-08-2012,71,0,0,1049,0,27,45
2232,8080,1986,PG,Single,26816.0,17-08-2012,50,0,0,22,0,4,29
2233,9432,1977,PG,relationship,666666.0,02-06-2013,23,0,1,62,0,11,38
2234,8372,1974,PG,relationship,34421.0,01-07-2013,81,0,1,30,0,4,41
2235,10870,1967,PG,relationship,61223.0,13-06-2013,46,0,1,1341,0,18,48
2236,4001,1946,PG,relationship,64014.0,10-06-2014,56,0,3,444,1,22,69
2237,7270,1981,PG,Single,56981.0,25-01-2014,91,0,0,1241,1,19,34
2238,8235,1956,PG,relationship,69245.0,24-01-2014,8,0,1,843,0,23,59
2239,9405,1954,PG,relationship,52869.0,15-10-2012,40,0,2,172,1,11,61
